id,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9
ULM_345_P1,9.133896588516201,1.7852184921096597,-0.379812986733495,3.999400349881009,0.49209212365937005,0.7929627896502777,1.021725496477601,-0.7682876371600238,-0.15897518694551582,0.3373481765990869
ULM_345_P2,5.628023029485395,0.39502221208309574,-0.7247112998918405,4.543257699524065,-0.07446997126022752,1.57552104983887,-0.16419619265598598,-0.6249730298854146,-0.22063191586167966,0.8266434489921338
ULM_345_P3,7.454666926172039,4.992209776372246,-1.9900930245756918,2.6842851241193335,0.9683158067564139,-0.11001822214400807,1.2037940371741516,0.7319692711858594,0.12863105928917334,0.8158589981545963
ULM_345_P4,7.564451712532826,1.4230100938287835,-0.7415654233716195,2.19518671658293,0.7696867212650333,0.20381724190427028,-0.031646690745386334,-0.3702179986828219,-0.3202993184127356,0.5323996450784685
ULM_345_P5,7.936924973577304,1.3211468283762444,-0.7356456068963406,3.310330135441644,0.290256783493432,0.16548639518182826,0.7559418906490852,-0.3693323936589188,-0.9427838715584216,0.7046226078970165
ULM_80_P1,4.529369781801282,0.9598312864586371,-1.7526382460830072,2.3502530831647452,0.12244284406387945,0.27298673103852894,0.18107886911189447,0.4258629168332302,-0.43901271566729655,0.9708343155081524
ULM_80_P2,2.0833821047502137,0.6919387985907475,-1.875758565135815,2.4692664119175785,-0.058452286892686466,0.41681878622109014,-0.3045222220063964,0.49026458408518364,-0.23588941175619732,1.2293540312938627
ULM_80_P3,2.9708230658204053,2.4202153739314087,-1.2771774502527509,2.40861820177074,0.3889079713431634,0.4316991220000398,-0.852226313009212,0.7646548497878901,-0.3544482101255785,1.5035818707770756
ULM_80_P4,3.9435416112567725,-0.3655067008097659,-0.8811611399014841,1.734137859007372,-0.5650211946087512,0.5986271734603691,-1.5815257254674413,0.02405627537464638,-0.22657767272416604,1.5478383046021247
ULM_80_P5,4.131242110502412,-0.13628223576077178,-1.0470692640176007,0.9745537890143477,0.14977500038892505,0.3285036984693191,-1.3390492403234246,0.1312716944713276,0.005680000063434333,1.173706298721286
ULO_107_P1,5.137164846937564,-3.0366808028326093,-0.2891560176848567,1.6894547768205048,-0.015761909197774693,0.5322565221317107,-1.2309852792813745,-0.2935241450234853,-0.4419172661351322,-0.06200692786960899
ULO_107_P2,4.432971405317549,-2.9062405091829833,0.10431456080735363,3.127804263242811,-0.3472919447114661,1.4593325835358275,-1.0489756667788002,-0.05467600385043947,-0.9959022438529042,0.5549499083448041
ULO_107_P3,3.9931776144625597,-1.3810106683427719,-0.07279374911434584,1.9477146790665145,0.07687873500592371,1.3278855632134177,-1.3849825138164238,-0.19323751983910267,-0.5906953104317575,0.6558851175385076
