site_plot_id,field_groundstorey,field_understorey,field_midstorey,field_upperstorey,groundstorey_rel_density,groundstorey_rel_density_w,groundstorey_capture,groundstorey_capture_w,understorey_rel_density,understorey_rel_density_w,understorey_capture,understorey_capture_w,midstorey_rel_density,midstorey_rel_density_w,midstorey_capture,midstorey_capture_w,upperstorey_rel_density,upperstorey_rel_density_w,upperstorey_capture,upperstorey_capture_w
AGG_O_01_P1,9.0,3.0,0.0,20.0,19.583479918727438,20.040612992594546,47.10753073655602,47.58957462398682,8.299043807900913,6.886897035168299,15.808908805225075,13.233880357361555,0.0,0.0,0.0,0.0,48.069094922968326,48.25144684398709,48.069094922968326,48.25144684398709
AGG_O_01_P2,6.0,3.0,0.0,9.0,14.771844649699428,14.871917327449854,40.01774556556941,40.26129689778348,8.889967193744697,7.257912518042958,16.962558722940074,14.209935690584402,0.0,0.0,0.0,0.0,49.03565567075283,49.75952872831854,49.03565567075283,49.75952872831855
AGG_O_01_P3,3.0,3.0,0.0,17.0,16.320253579551505,16.731634912464195,46.72917317916507,47.35970576522511,10.122963808649873,8.838799874493215,21.04401104709638,18.724461332839038,0.0,0.0,0.0,0.0,53.02895077383661,53.49185328595959,53.02895077383663,53.49185328595959
AGG_O_01_P4,9.0,18.0,19.0,2.0,14.221226433992678,15.177263155111802,62.13070142531756,62.735738381774276,36.440707262404295,35.06625908064975,61.61419278229072,60.16244126877861,24.440202775894278,24.712229718536687,29.238301511804742,29.404581746961426,16.15245549147348,16.071951195938368,16.15245549147348,16.07195119593837
AGG_O_01_P5,12.0,10.0,17.0,2.0,8.542778253593813,8.995911028714849,46.74539540062493,47.5367896802575,25.217955943391924,23.967261336941696,55.051999637518044,53.89203339316063,36.70700177387741,37.01100111357753,46.77760861569066,47.32460815025311,20.03911989491215,20.40686037824831,20.03911989491215,20.40686037824831
AGG_O_05_P1,3.0,2.0,0.0,9.0,17.000152682699454,17.513946937356046,44.98442623222997,44.93712534294017,8.00878551146669,6.770753918433277,16.268134176901157,13.947125867122795,0.0,0.0,0.0,0.0,52.20789434167735,51.882576210654996,52.20789434167735,51.882576210654996
AGG_O_05_P2,24.0,2.0,0.0,8.0,17.916087498065455,18.77489073237291,44.97424243112573,44.95797065474549,9.249176201399422,8.061966403912757,16.82261309933804,14.651045557804645,0.0,0.0,0.0,0.0,49.4834875531516,48.64713843724488,49.4834875531516,48.64713843724488
AGG_O_05_P3,12.0,15.0,0.0,9.0,15.349608109889306,15.649538319139442,42.840779058791135,42.954877217891664,9.459620206700647,8.513039000780843,18.403380180184428,16.81810754451809,0.0,0.0,0.0,0.0,53.83009024326183,54.12506309556765,53.83009024326183,54.12506309556765
AGG_O_05_P4,12.0,14.0,62.0,0.0,6.740463907569513,6.123595786776089,49.19518942209212,49.225655700696066,9.550177261239504,8.153318949648495,37.98665879635692,37.16386689198829,55.380537049395684,57.26583055629312,69.55557842869695,72.02612793945177,21.593528966694997,22.250199213885235,21.593528966694997,22.250199213885235
AGG_O_05_P5,20.0,7.0,64.0,19.0,5.764314369095922,5.480726453817167,50.57956284262889,50.86049371004287,11.9549349670081,11.224643822830807,47.64163114032375,47.409590434817275,52.70656258423846,53.65900524801219,68.59236545760544,69.89719189366822,25.27744074797012,25.80168036297122,25.27744074797012,25.80168036297122
AGG_O_07_P1,9.0,2.0,1.0,38.0,14.421079457913374,15.799822936957419,35.85390766699246,36.15982475804296,17.413472260776096,17.22875521988273,30.43670168768174,29.269398425141617,0.0,0.0,0.0,0.0,45.13635204837902,42.25095269929107,45.13635204837902,42.25095269929107
AGG_O_07_P2,17.0,38.0,0.0,0.0,11.125271932577158,10.995301665537099,30.446747377493672,30.63984121713944,64.3070586572968,65.09410490799377,64.87246069887792,65.66445906682824,0.0,0.0,0.0,0.0,0.8384107285269254,0.8520064404441079,0.8384107285269254,0.852006440444108
AGG_O_07_P3,23.0,54.0,0.0,0.0,11.207060952568515,11.058142222837889,29.40262722478449,29.638440419985518,63.88419897340595,64.91407655079095,63.88419897340595,64.91407655079095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGG_O_07_P4,8.0,19.0,3.0,0.0,8.249546658698211,8.369968954126419,24.589641973659788,24.961247074692146,65.44260796803752,66.7346700788964,67.43413714825557,68.36724467356522,0.0,0.0,0.0,0.0,3.59302683049129,3.013022510745828,3.59302683049129,3.013022510745828
AGG_O_07_P5,6.0,21.0,0.0,9.0,18.553941504126843,20.049822131663348,42.52771709154051,43.03372941611854,32.96446733856352,33.40639258580846,41.819971294419325,41.12835852553216,0.0,0.0,0.0,0.0,25.487661350405084,22.32451952264836,25.487661350405084,22.324519522648366
AGG_Y_02_P1,60.0,51.0,0.0,0.0,39.939370723646036,41.34067234581102,75.34630943559688,77.18083564310851,45.59357224429798,44.99089131165051,46.05290526262953,45.31310893230485,0.0,0.0,0.0,0.0,0.8326842633237529,0.6207078112028299,0.8326842633237529,0.62070781120283
AGG_Y_02_P2,65.0,62.0,0.0,0.0,35.84859167727228,36.6857831536497,80.36206969154438,82.39437211302287,55.63092404218829,55.64956828217289,55.71495392250384,55.71502484354027,0.0,0.0,0.0,0.0,0.1587434853244714,0.12365577489998131,0.1587434853244714,0.12365577489998131
AGG_Y_02_P3,38.0,46.0,0.0,0.0,32.543319705114016,33.475117785863716,76.30265180285262,77.99469234819718,56.90396513679067,56.679822996497265,57.22501349080025,56.904873047280255,0.0,0.0,0.0,0.0,0.6786521634569506,0.5065807771608275,0.6786521634569506,0.5065807771608275
AGG_Y_02_P4,16.0,14.0,26.0,6.0,12.222699570391793,12.547554531424773,43.091091286238644,43.53996617463987,18.204920561082815,16.88426838321076,41.50110566001901,39.96252702805513,47.14647217708813,48.46654264546692,54.988682731684065,56.66710299270639,10.59828401219688,10.712491397186445,10.59828401219688,10.712491397186445
AGG_Y_02_P5,5.0,4.0,46.0,15.0,3.6131920555842885,2.788052679091066,43.31546235329822,43.26428223986697,1.0083508087166477,0.7099708704753394,10.596456585645758,10.037775608002855,72.66132385333506,73.91267608226441,88.00161677050497,90.18851912546121,18.118729412118963,18.98775521632683,18.118729412118963,18.987755216326825
AGG_Y_03_P1,7.0,21.0,54.0,0.0,2.880252456585864,2.570821943554314,41.5446616930944,41.67634709076757,17.77578539964203,16.50099510455973,70.40890122011851,71.06170442877617,70.63787119172963,72.93421760000804,74.14726138044495,76.38670151831307,4.974401844827957,4.887707214104128,4.974401844827958,4.887707214104129
AGG_Y_03_P2,4.0,5.0,47.0,3.0,3.9343101905144193,4.0302582294595215,39.88817700180481,40.13249177149391,9.77859336281778,9.035658486248122,53.674330157370676,53.18508282358088,78.20212543967723,79.17400051610241,80.6371384986412,81.59340087745697,3.12518385826983,3.1572062896280193,3.12518385826983,3.1572062896280193
AGG_Y_03_P3,8.0,27.0,7.0,0.0,28.61760172792249,30.214648134584216,52.014568810035975,52.894829107356465,40.981062081928414,39.63125199391151,42.838936411705795,41.10759456078489,0.0,0.0,0.0,0.0,3.707788605136987,2.97370248109099,3.707788605136987,2.9737024810909904
AGG_Y_04_P1,7.0,24.0,0.0,0.0,42.475546881072034,44.359870160399076,65.29528211162796,65.87263100139879,35.63937266960387,33.15418944310092,35.724939437420105,33.213472866086086,0.0,0.0,0.0,0.0,0.16221659369448505,0.12398844132599407,0.16221659369448505,0.12398844132599407
AGG_Y_04_P2,11.0,3.0,0.0,0.0,35.3775134285646,36.886649811618184,66.23107181847406,66.57261299636632,40.30609258630813,38.55983802988834,42.35408322320566,40.354907027254896,0.0,0.0,0.0,0.0,3.2505517861783746,2.7725852773289223,3.2505517861783746,2.772585277328923
AGG_Y_04_P3,15.0,7.0,0.0,5.0,37.77429627781407,39.375173931770114,50.318382711320254,50.454590960925536,24.008567750286268,21.002049092153328,24.05272985786051,21.03453747662443,0.0,0.0,0.0,0.0,0.08295482398045899,0.06573326513213539,0.08295482398045899,0.0657332651321354
AGG_Y_04_P4,7.0,10.0,12.0,0.0,14.793326931108442,15.68380731842505,51.752754414106036,51.94210570920116,26.692722430899952,24.98679411383345,53.38981107737947,51.91299575770781,42.83265061632701,43.80084649504291,44.76327396500441,45.6189220804398,4.840325337168079,4.571460247813315,4.840325337168079,4.571460247813315
AGG_Y_04_P5,19.0,22.0,9.0,0.0,8.271614999034222,8.309393422017047,42.156060604468124,42.36261395248874,28.48397203722255,27.015045814512956,59.65215613198016,59.13243996381608,44.6124936592358,46.82885822615211,48.592314700447645,50.731635564999955,8.012250496757357,7.683497099908595,8.012250496757357,7.683497099908595
EPO_O_04_P1,3.0,13.0,30.0,9.0,2.283713908332436,1.984096540494506,18.328560970490837,18.191434140253534,5.772883405979854,4.765275811989543,22.82684508711331,20.977435711702892,41.87268147282191,41.615758987971255,67.57163218298436,69.68757247890973,37.183657051232814,39.487416076458416,37.183657051232814,39.487416076458416
EPO_O_04_P2,3.0,4.0,42.0,13.0,2.477161439501158,2.1835440656819376,22.136573027103935,22.068541529713347,4.204204571134299,3.4515669714416832,21.79431171183772,20.623403181331092,46.77602327945773,46.66823019983911,75.3535149896919,77.55893558752939,37.38149651456923,39.51178456011935,37.38149651456923,39.51178456011935
EPO_O_04_P3,3.0,3.0,28.0,16.0,4.076270626910934,3.8515331291136685,28.188792509266346,28.153813468712123,3.8810067826740657,3.252092661764409,17.254921118764468,16.171219005478022,44.56267095864911,43.62218607516512,70.96536610278777,72.45958842407812,37.6884189330373,40.40724545676785,37.6884189330373,40.40724545676785
EPO_O_04_P4,2.0,8.0,20.0,18.0,2.5022613804324263,2.375291791110329,20.239461389466044,20.27783680561704,5.421523672114984,4.660075355271543,22.010754493473236,20.68348231676126,42.92388009643159,42.502901524470744,70.3536758150417,72.15021588538616,38.19176232183943,40.335674211769486,38.19176232183943,40.335674211769486
EPO_O_04_P5,4.0,12.0,21.0,7.0,2.3088441293364403,2.0811765193617195,22.27638075760079,22.285814639214525,3.8610266127457638,3.2684193816215714,19.42527919675516,18.42778954641025,44.96193734608112,44.51690830383515,74.32796981055775,76.08379181123426,39.35124451897736,41.525705376069354,39.35124451897736,41.525705376069354
EPO_O_13_P1,24.0,5.0,0.0,24.0,12.508080969180027,13.380667961971012,35.45446393166858,35.22960608874512,13.722422512336532,12.700360283505304,27.58045447025542,25.317033903929037,0.0,0.0,0.0,0.0,53.29374199029275,51.771279062930674,53.293741990292766,51.771279062930674
EPO_O_13_P2,14.0,20.0,0.0,22.0,10.2657618135037,10.947121800831987,27.84537843039426,27.62464011250073,13.265635926307748,12.166381632573732,27.307533047101913,25.12440821295056,0.0,0.0,0.0,0.0,52.90418048388168,51.517108715728455,52.90418048388168,51.517108715728455
EPO_O_13_P3,6.0,19.0,0.0,31.0,7.634092080077029,8.09532901567842,24.9719017887114,24.668667671680904,11.299127859384507,10.33004949374725,27.69365609903584,25.599784241135154,0.0,0.0,0.0,0.0,61.84174969509384,61.22769989039721,61.84174969509384,61.227699890397204
EPO_O_13_P4,19.0,12.0,0.0,19.0,13.410931612212659,14.429026999534203,37.46037490465291,37.228929772877564,6.9809962221497965,6.1678130546416545,18.7543408504821,16.97126531794996,0.0,0.0,0.0,0.0,59.069691336896256,57.145113563260175,59.069691336896256,57.145113563260175
EPO_O_13_P5,20.0,22.0,2.0,12.0,13.983936755486095,14.775851420730602,46.42346781579481,46.55085904688547,16.794047486501213,16.705783423874422,32.25765973319108,31.13040516381918,0.0,0.0,0.0,0.0,53.552883862393394,52.04238583870166,53.55288386239341,52.04238583870166
EPO_Y_10_P1,16.0,2.0,0.0,28.0,23.616597799989822,24.751550553511866,59.407030662704706,60.121520668169204,4.425547686656929,3.8169557402545684,10.797239537940783,9.426283271895963,0.0,0.0,0.0,0.0,54.53011157824673,53.71884898794536,54.53011157824673,53.71884898794536
EPO_Y_10_P2,14.0,4.0,0.0,30.0,20.348298285066114,21.175385921388635,53.26535020751234,53.933786606672626,6.1639512595859935,5.530328125357661,13.515189647409828,11.968452545394001,0.0,0.0,0.0,0.0,55.098508791915805,54.63400840575845,55.098508791915805,54.63400840575845
EPO_Y_10_P3,6.0,5.0,0.0,32.0,16.927357722714905,17.386894164294944,52.045207544999414,52.91681322534437,3.6792864332287936,3.07344275607991,10.5207483843898,9.074816738562818,0.0,0.0,0.0,0.0,62.29608362237378,62.721111243714844,62.29608362237378,62.721111243714844
EPO_Y_10_P4,8.0,1.0,0.0,33.0,16.904032273409296,17.022178927207868,56.10426864145346,56.84528362261744,3.4036227923415616,2.806122974824821,10.056981270411052,8.752705125627912,0.0,0.0,0.0,0.0,65.0321187239626,65.8242671358326,65.0321187239626,65.8242671358326
EPO_Y_10_P5,6.0,3.0,1.0,26.0,16.186532376960287,16.406817368967534,58.06276166407371,58.57286869639242,4.993474516612757,4.477164681455915,14.22836592261287,12.931227063359938,0.0,0.0,0.0,0.0,66.41655721720905,66.93404441689133,66.41655721720905,66.93404441689133
EPO_Y_15_P1,4.0,5.0,0.0,27.0,14.657547969740857,15.085934040001817,51.59384297150624,51.571995400342566,27.01405943182004,25.192304686207194,46.094004702873214,44.131451203279994,0.0,0.0,0.0,0.0,43.19241764707181,43.9660536750026,43.192417647071814,43.9660536750026
EPO_Y_15_P2,10.0,4.0,0.0,25.0,15.683636370491577,16.23202804268375,59.53370297858572,59.721381247213515,29.85549693143096,27.891675320654493,51.60501560812967,50.05779414228616,0.0,0.0,0.0,0.0,43.50934771713016,44.66871117864811,43.50934771713016,44.66871117864811
EPO_Y_15_P3,43.0,51.0,0.0,22.0,9.271067517777555,8.672639160756408,62.978836580679896,62.96624890120776,35.73762367016454,33.76979125683333,68.49427159226114,68.4361220208902,0.0,0.0,0.0,0.0,48.879313246072186,51.79307154029124,48.879313246072186,51.793071540291244
EPO_Y_15_P4,35.0,12.0,0.0,15.0,10.922370475612576,10.627404295936941,59.53833840146447,59.64424409228922,36.86903768642033,35.48933826788454,66.87344410512505,66.83924167559506,0.0,0.0,0.0,0.0,45.06482774595544,47.00120293644469,45.06482774595544,47.00120293644469
EPO_Y_15_P5,17.0,45.0,0.0,12.0,9.626622112361513,9.453390580664525,46.21227448805639,46.24495717010406,37.1672700137303,35.41277481559796,61.529724191231836,60.70867025082659,0.0,0.0,0.0,0.0,40.178434325094834,41.91378508493963,40.178434325094834,41.91378508493963
EPO_Y_36_P1,77.0,66.0,5.0,8.0,14.995257910484305,16.193292184720733,84.3776186842056,84.75511365425035,52.2217238298006,53.51617282384497,72.10486155980132,71.27297538674875,0.0,0.0,0.0,0.0,29.101191112629504,26.473263677322272,29.101191112629504,26.473263677322272
EPO_Y_36_P2,23.0,22.0,0.0,24.0,21.361398604947308,23.1623897634077,76.73001707104576,77.15743684037244,31.092584649249044,30.99563155916534,49.11216611875267,47.351815120360975,0.0,0.0,0.0,0.0,39.65876802885278,37.55812154309729,39.65876802885278,37.558121543097286
EPO_Y_36_P3,43.0,46.0,0.0,5.0,25.21606311756446,27.523465622140126,72.65001729324035,72.97398229818158,23.466016527049632,23.002681591122364,37.00390201554118,34.91420316644104,0.0,0.0,0.0,0.0,40.337304140273524,37.79887456057367,40.337304140273524,37.79887456057368
EPO_Y_36_P4,18.0,15.0,0.0,20.0,21.19428331298352,22.65670345523632,64.32434362100462,64.39080433918994,17.15214599919451,15.993314349424189,30.03631063677367,27.62660764901252,0.0,0.0,0.0,0.0,47.96172688162815,46.72152234503526,47.96172688162817,46.72152234503526
EPO_Y_36_P5,9.0,7.0,0.0,26.0,21.361770954349872,22.772605064734222,57.28844431384821,57.270548567963196,17.320548343881118,16.13050505350474,27.464627579499677,25.211343882759817,0.0,0.0,0.0,0.0,43.7554984343201,42.197471528838584,43.7554984343201,42.197471528838584
EPO_Y_37_P1,54.0,39.0,29.0,14.0,5.566078688606214,5.261207977934046,83.48298270931976,83.84279682573727,12.356978008753682,11.565910532487555,65.81266838655877,65.88191404835872,57.06879623983725,58.93013927396038,74.7983449313202,76.34734640342546,23.90297130729855,23.274044252045538,23.90297130729855,23.274044252045538
EPO_Y_37_P2,60.0,22.0,39.0,21.0,7.27663373842742,7.00596210712054,83.41830326101692,83.64637377643432,11.450195499096626,10.728656225450038,56.32808743002826,56.10587574155809,49.29969809608663,50.50629511658826,71.04196790177244,72.7026071816207,30.075243790195184,29.971378127402538,30.075243790195184,29.97137812740255
EPO_Y_37_P3,37.0,17.0,27.0,7.0,8.759307397083333,8.653643457406654,86.57208814243512,86.81608265547715,8.798625790680163,8.138083047306626,47.317370408526145,46.834501717369896,45.55946463559403,46.081325594694704,70.12284835722957,71.27463221501897,35.138487054415265,35.45220770512886,35.138487054415265,35.45220770512887
EPO_Y_37_P4,27.0,8.0,32.0,6.0,6.878809889920934,6.43018673076398,77.73338513595085,78.04063429722768,4.786012711477429,4.227551946663202,33.47485374774413,32.7636060947295,41.762965982488886,41.46687477627092,74.9703014372138,76.38006389481869,44.33764114191452,45.83836857249989,44.33764114191452,45.838368572499895
EPO_Y_37_P5,23.0,4.0,30.0,10.0,9.160834560169235,8.916140361515973,65.67464918871948,66.23222026675322,4.740093591615936,4.091644005454633,25.534658743993088,24.13886632067223,40.43761547614847,40.234012596080255,67.57303147522497,68.91324098638556,40.552522600240984,42.03426228233902,40.552522600240984,42.03426228233902
EPY_O_01_P1,3.0,4.0,0.0,30.0,6.39989493452998,6.3132425378645145,23.13188423962132,23.01014515370997,6.938247161821609,5.676146183499811,19.086477761355113,16.715525961701726,0.0,0.0,0.0,0.0,64.21028356764967,65.9158090589335,64.21028356764967,65.9158090589335
EPY_O_01_P2,3.0,4.0,0.0,22.0,6.50445127791173,6.414126606551,24.09367101761981,23.98156502260152,6.552621004891066,5.282443400989229,18.441266852452863,16.01839297210618,0.0,0.0,0.0,0.0,64.17183734971464,65.6358673157579,64.17183734971464,65.6358673157579
EPY_O_01_P3,4.0,4.0,0.0,36.0,7.7309919796550055,7.615582452584656,29.278756533233384,29.232623275128134,7.443657071080621,6.095019094601371,20.57986903532674,18.226674725450405,0.0,0.0,0.0,0.0,64.62557271136258,66.47248410741445,64.62557271136258,66.47248410741445
EPY_O_01_P4,8.0,5.0,0.0,25.0,5.48749507860926,5.171384358031933,22.942385142000916,22.848610785217986,6.198870858881051,4.821386133977305,19.264281376942307,16.906056501177005,0.0,0.0,0.0,0.0,68.38107882079713,71.1796932081526,68.38107882079713,71.1796932081526
EPY_O_01_P5,5.0,4.0,0.0,26.0,5.787031636242148,5.462664329028643,24.43951761353945,24.374465060920734,5.174911471060758,4.018318286930945,16.612378374061173,14.49874788639989,0.0,0.0,0.0,0.0,68.2461600395,70.55958053365842,68.24616003949998,70.55958053365842
EPY_O_07_P1,8.0,2.0,0.0,32.0,2.8794324146253527,3.0103979427422733,11.712012045076033,11.38121090746598,4.082999037247811,3.5330471580022964,13.016741903649468,11.08207329493306,0.0,0.0,0.0,0.0,69.32298456644833,67.71120186167194,69.32298456644833,67.71120186167195
EPY_O_07_P2,6.0,4.0,0.0,17.0,4.940313952717009,5.52806212673655,14.385099061995362,14.203236947990872,5.398139781725975,4.765749940461641,14.706447019458954,12.359111352940456,0.0,0.0,0.0,0.0,63.279712825731046,60.51691024667198,63.279712825731046,60.51691024667198
EPY_O_07_P3,4.0,3.0,0.0,18.0,4.886779102493968,5.2385116639785645,13.559245776928902,13.320932127914965,4.969535799673735,4.307016946973536,13.486347688874329,11.286505743913064,0.0,0.0,0.0,0.0,64.79713936595697,62.53592290767026,64.79713936595697,62.53592290767026
EPY_O_07_P4,3.0,2.0,0.0,15.0,2.873554952773394,3.0318811831865955,12.16906210084269,11.778489319045093,3.0925250724243947,2.6748860207249083,10.656600418303467,8.889799042444992,0.0,0.0,0.0,0.0,72.31913068044867,70.49491240685795,72.31913068044867,70.49491240685795
EPY_O_07_P5,4.0,2.0,0.0,17.0,4.23283955982948,4.57388961685767,14.74172860891837,14.505675917817154,3.2543863681750986,2.8666145550714885,10.470728732045258,8.81179037817618,0.0,0.0,0.0,0.0,71.4419988539229,69.65580655298311,71.44199885392288,69.65580655298311
EPY_O_09_P1,3.0,27.0,0.0,18.0,5.941215975765339,5.5959441495299185,19.909164717494633,19.690321945370577,14.630801728041712,12.521922422763613,29.80379205091166,27.67314441191987,0.0,0.0,0.0,0.0,55.083349454168086,58.436886164949065,55.083349454168086,58.436886164949065
EPY_O_09_P2,7.0,11.0,0.0,29.0,5.774098615135522,5.54886794130884,17.56117950772837,17.336007974396033,15.041592808156793,12.75661163092816,27.93265183780375,25.42860724361183,0.0,0.0,0.0,0.0,51.44126431286114,54.58157028046708,51.44126431286114,54.58157028046708
EPY_O_09_P3,10.0,12.0,0.0,19.0,3.3959981460966264,3.253271475269855,10.123914024458603,9.982987307590378,12.058389903723631,10.287826316770444,21.866620248242516,19.66031734547014,0.0,0.0,0.0,0.0,51.56892947156613,54.00713832839978,51.56892947156613,54.00713832839978
EPY_O_09_P4,11.0,10.0,2.0,15.0,4.340805510735305,4.322661587244028,11.182338123914018,11.075323649472837,12.66641474694258,10.53847828861601,21.920609268216477,19.25986168952802,0.0,0.0,0.0,0.0,46.197306727115,47.93168004748343,46.197306727115,47.93168004748343
EPY_O_09_P5,10.0,12.0,3.0,14.0,5.060516946768883,5.126365870498441,11.269058886665038,11.156959013850187,8.74883292980509,7.322090544066216,15.730505650270457,13.92607732973029,0.0,0.0,0.0,0.0,44.933595417615,45.13197610282542,44.933595417615,45.13197610282542
EPY_Y_03_P1,8.0,15.0,0.0,11.0,7.825355641276522,7.81790859183494,20.8235747577385,20.70288003306719,25.016053881183208,23.476140096052717,31.4087123274509,29.143983728528568,0.0,0.0,0.0,0.0,30.232261601011395,28.676280469507955,30.232261601011395,28.676280469507947
EPY_Y_03_P2,3.0,17.0,0.0,27.0,6.7230402248526735,6.814576801357199,14.429414063701351,14.301436947151794,21.472742393492855,19.78003146518965,27.73810285896779,25.33818596341792,0.0,0.0,0.0,0.0,27.89931697880875,26.96976778254985,27.89931697880875,26.969767782549848
EPY_Y_03_P3,3.0,3.0,0.0,26.0,10.567700791242986,10.600474237926347,20.6170793505176,20.470241852504294,24.396720138095663,22.59235677791535,29.765028707110158,27.470879232114793,0.0,0.0,0.0,0.0,24.45278530211131,23.948890877600174,24.45278530211131,23.948890877600174
EPY_Y_03_P4,2.0,3.0,0.0,29.0,7.37992256204837,7.385314442616053,22.09587120591044,22.07218610023017,22.67784123987576,21.839347590508563,29.055699914902096,27.450812067746426,0.0,0.0,0.0,0.0,34.436146850294435,32.747696406061415,34.436146850294435,32.747696406061415
EPY_Y_03_P5,5.0,3.0,0.0,30.0,10.874348845049887,10.81357694057,28.302339598834646,28.148738818750925,22.38177160395772,21.298053656432423,30.28908745710664,28.510000809791926,0.0,0.0,0.0,0.0,33.98278828712228,33.19761524115692,33.98278828712228,33.19761524115692
EPY_Y_04_P1,20.0,13.0,0.0,8.0,23.461329557948783,24.350227539714467,37.21010504149162,37.30976534901631,14.752039473553868,12.419551185653408,21.188148450551292,18.4084334835299,0.0,0.0,0.0,0.0,19.298486250942933,19.083696455386026,19.298486250942933,19.083696455386026
EPY_Y_04_P2,49.0,19.0,0.0,11.0,20.901522543598723,21.97466393339195,39.99944710312562,40.35989644955373,16.842430016465528,14.639038998925194,26.44065669811902,23.71528826444215,0.0,0.0,0.0,0.0,29.563145003879505,29.289517817150667,29.563145003879505,29.289517817150667
EPY_Y_04_P3,55.0,4.0,0.0,1.0,25.534338578138954,26.558659190453454,38.069000615588635,38.10990185434416,13.943909068340341,11.800967667040139,19.510672882189446,16.984053155835554,0.0,0.0,0.0,0.0,16.296423182500757,15.683150630231413,16.296423182500757,15.683150630231413
EPY_Y_04_P4,58.0,28.0,0.0,3.0,38.504493341985295,39.312827673680395,48.25033002646937,48.364084353892885,11.563108547679219,10.160693785256356,14.735769241462116,13.182769655370805,0.0,0.0,0.0,0.0,7.180577628239096,6.8507294272094486,7.180577628239096,6.8507294272094486
EPY_Y_04_P5,54.0,53.0,0.0,1.0,34.71528317960129,35.41263184677227,46.30377869216287,46.230683346314,15.686002210014088,13.981795372660496,18.82223067470958,16.945889245458538,0.0,0.0,0.0,0.0,6.719220375386651,6.311670453245305,6.719220375386651,6.311670453245305
EPY_Y_05_P1,16.0,30.0,0.0,18.0,3.92786141160338,3.8162607049298427,16.207700963925117,16.12564302022774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.11982735421239,74.81968190456101,74.11982735421239,74.81968190456101
EPY_Y_05_P2,36.0,0.0,0.0,29.0,5.232279618909298,5.119138624364402,17.148876976068397,17.21932458726138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.19798528231468,70.89271971194097,70.19798528231468,70.89271971194097
EPY_Y_05_P3,41.0,0.0,0.0,22.0,5.862810605797886,5.689666123197671,18.276704773028822,18.176041610587788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.6103395056958,65.82944131271985,65.6103395056958,65.82944131271985
EPY_Y_05_P4,25.0,0.0,0.0,16.0,5.737107613676452,5.5694275918752565,16.074846506633612,16.044557253078263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.60705399071615,66.54479897839522,65.60705399071615,66.54479897839522
EPY_Y_05_P5,52.0,0.0,0.0,12.0,9.748135245036984,9.352261646527648,20.22640313317042,19.824687254738173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.04862848206709,47.71675666557853,48.04862848206709,47.71675666557853
NRM_31_P1,4.0,20.0,0.0,8.0,2.7252459291524778,2.396484155718961,24.233085286999763,24.29725279570782,12.265792156276712,10.873499256598276,46.60292785931504,46.390945136054114,47.3527521606533,48.23737859296461,68.19110129152182,71.07990340508846,28.705157365279522,30.69181213871174,28.705157365279515,30.69181213871174
NRM_31_P2,3.0,22.0,0.0,13.0,3.4459280777940346,3.097281507031566,29.275848905071022,29.338843102756396,3.9070498694401796,3.183381197772323,21.015140081240805,19.936429481278665,41.06192677573723,40.3577315150058,72.27805773565613,74.14710211184747,42.666899195513004,45.391818203519435,42.666899195513004,45.391818203519435
NRM_31_P3,7.0,17.0,0.0,15.0,3.257659635191524,2.9346521527172236,23.653897018575655,23.57007805761574,6.424126332785213,5.543117512495138,24.867702490031622,23.889374685923126,48.31345477401624,48.863364127532236,70.08926390697901,72.13997087726615,29.505142020449547,31.140447229530793,29.505142020449547,31.14044722953079
NRM_31_P4,2.0,32.0,0.0,10.0,3.0411610385674117,2.7252256480161616,21.37513630171348,21.361666903239822,4.073845161590986,3.3260778010236183,15.969995170425952,14.738611750775693,46.13708882309894,46.3127401034663,68.82156079106977,70.6552317956913,33.08947747627276,35.07032837163204,33.089477476272755,35.07032837163204
NRM_31_P5,1.0,27.0,0.0,8.0,4.028099326349602,3.8016499918802604,24.75875090614635,24.809648380801676,5.94031334897087,5.0774283205636435,22.21191950441902,20.71732275153586,39.39000177973251,39.3231846630193,60.471263062498046,61.66467870707565,36.5732873601695,38.37125448228475,36.5732873601695,38.37125448228475
NRM_O_15_P1,39.0,35.0,12.0,27.0,10.22844318555969,10.073035248476433,65.84579545008776,65.95378933632428,5.737181382485338,5.169110877083299,27.258920117471003,26.563675297507572,43.26209344528817,42.26089184463682,67.75208567456241,68.11478108527915,36.416005960895745,38.432193257197156,36.416005960895745,38.432193257197156
NRM_O_15_P2,48.0,56.0,17.0,6.0,12.34264296786525,12.508095165448847,72.24833656070358,72.17224492699415,7.656752091243805,7.262011338876594,31.456134396476447,30.69579025579173,42.17497378346729,40.916689477878876,62.564075379799235,62.113488534642784,33.2450444555768,34.78634903456971,33.2450444555768,34.78634903456971
